ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay1,Pay2,Pay3,Bill_amt1,Bill_amt2,Bill_amt3,Pay_amt1,Pay_amt2,Pay_amt3,default.payment.next.month
24872,310000.0,Male,1,Married,43,-1,-1,-1,-626.0,110.0,-154.0,1000.0,0.0,0.0,0
24873,160000.0,Male,2,Single,36,-1,-1,-1,735.0,735.0,735.0,735.0,735.0,735.0,0
24874,70000.0,Male,2,Married,36,2,2,2,32100.0,34557.0,35357.0,3000.0,1500.0,1500.0,1
24890,170000.0,Male,2,Married,40,2,2,2,162471.0,158294.0,166836.0,0.0,10800.0,0.0,0
24891,80000.0,Male,1,Single,30,2,2,2,67659.0,63815.0,48670.0,53.0,3228.0,0.0,0
24892,410000.0,Male,2,Married,46,-1,-1,-1,5165.0,5034.0,3089.0,5851.0,3089.0,6271.0,0
24899,50000.0,Male,2,Single,35,-1,-1,-1,3800.0,2241.0,12241.0,2241.0,12500.0,0.0,0
24906,200000.0,Male,2,Married,32,-1,-1,-1,3107.0,6687.0,24524.0,6700.0,24538.0,2797.0,0
24911,380000.0,Male,3,Married,34,-1,-1,-1,2363.0,2416.0,4718.0,2423.0,4732.0,2353.0,0
24915,360000.0,Male,1,Married,34,-1,-1,-1,14342.0,17098.0,4546.0,17098.0,4546.0,6229.0,0
24920,150000.0,Male,1,Single,41,-1,-1,-1,990.0,990.0,1980.0,990.0,1980.0,0.0,0
24933,180000.0,Male,3,Married,36,-1,-1,-1,1196.0,3040.0,8009.0,3049.0,8009.0,7820.0,0
24937,310000.0,Male,1,Married,39,-1,-1,-1,824.0,757.0,842.0,757.0,842.0,13436.0,0
24942,360000.0,Male,1,Single,36,-1,-1,-1,765.0,24851.0,414.0,24851.0,414.0,30664.0,0
24943,280000.0,Male,1,Married,34,-1,-1,-1,17535.0,9119.0,18960.0,9119.0,18960.0,1200.0,0
24955,180000.0,Male,1,Single,29,-1,-1,-1,2145.0,3090.0,4165.0,3090.0,4165.0,16828.0,0
24958,100000.0,Male,1,Single,31,-1,-1,-1,7170.0,386.0,1617.0,386.0,1621.0,4366.0,0
24963,120000.0,Male,1,Married,48,-1,-1,-1,360.0,150.0,870.0,150.0,870.0,510.0,1
24968,260000.0,Male,5,Married,47,-1,-1,-1,697.0,396.0,3635.0,396.0,3635.0,5964.0,0
25009,20000.0,Male,3,Married,50,5,4,3,18644.0,18063.0,17491.0,0.0,0.0,0.0,0
25010,500000.0,Male,2,Married,45,-1,-1,-1,31449.0,8253.0,25707.0,8289.0,25832.0,2357.0,0
25018,140000.0,Male,1,Single,50,-1,-1,-1,0.0,780.0,390.0,780.0,390.0,0.0,1
25020,220000.0,Male,3,Married,65,-1,-1,-1,1771.0,2326.0,390.0,2333.0,390.0,2361.0,0
25022,20000.0,Male,2,Married,50,-1,-1,-1,6061.0,7058.0,5680.0,7058.0,2840.0,6380.0,0
25023,210000.0,Male,3,Married,50,-1,-1,-1,4962.0,0.0,780.0,0.0,780.0,6668.0,1
25025,190000.0,Male,1,Married,50,2,2,2,38827.0,39488.0,40208.0,1600.0,1500.0,1600.0,1
25029,460000.0,Male,3,Married,61,-1,-1,-1,6425.0,4897.0,8401.0,5000.0,5000.0,4500.0,0
25033,70000.0,Male,3,Married,55,2,2,2,24326.0,23636.0,25350.0,0.0,2100.0,1100.0,1
25037,420000.0,Male,1,Married,53,-1,-1,-1,13682.0,1695.0,712.0,1706.0,714.0,584.0,0
25038,200000.0,Male,2,Married,54,-1,-1,-1,6335.0,4616.0,7956.0,4622.0,7956.0,5499.0,0
25051,200000.0,Male,3,Single,61,-1,-1,-1,3455.0,0.0,1930.0,0.0,1930.0,5450.0,1
25054,500000.0,Male,1,Married,55,2,2,2,4957.0,4957.0,4957.0,0.0,0.0,0.0,1
25062,500000.0,Male,1,Married,54,-1,-1,-1,2253.0,4402.0,10340.0,4422.0,10360.0,3912.0,0
25069,350000.0,Male,3,Married,65,-1,-1,-1,698.0,188.0,183.0,188.0,183.0,1305.0,0
25082,270000.0,Male,1,Married,54,-1,-1,-1,1188.0,14989.0,2609.0,14989.0,2609.0,1269.0,0
25094,280000.0,Male,1,Married,39,-1,-1,-1,2967.0,1087.0,2644.0,2644.0,2644.0,820.0,0
25097,20000.0,Male,3,Single,53,-1,-1,-1,18280.0,2880.0,1600.0,2880.0,1600.0,0.0,1
25099,480000.0,Male,1,Married,66,-1,-1,-1,21222.0,9083.0,84804.0,9088.0,84804.0,6285.0,0
25107,20000.0,Male,1,Single,50,-1,-1,-1,363.0,363.0,-417.0,0.0,0.0,2000.0,0
25118,240000.0,Male,2,Married,56,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,540.0,0
25123,220000.0,Male,2,Married,50,2,2,-1,200.0,11326.0,43100.0,11326.0,43100.0,4257.0,0
25126,50000.0,Male,1,Married,50,-1,-1,-1,390.0,390.0,780.0,390.0,780.0,0.0,0
25128,50000.0,Male,3,Married,50,-1,-1,-1,2890.0,4715.0,1262.0,4715.0,1262.0,5483.0,0
25131,420000.0,Male,1,Married,52,-1,-1,-1,14534.0,20631.0,17641.0,20631.0,17641.0,11748.0,0
25132,500000.0,Male,3,Married,50,-1,-1,-1,339.0,339.0,339.0,339.0,339.0,0.0,0
25136,250000.0,Male,3,Married,56,-1,-1,-1,5169.0,12818.0,2328.0,14008.0,2328.0,17285.0,0
25139,20000.0,Male,2,Married,52,-1,-1,-1,850.0,2430.0,2530.0,2430.0,2530.0,1570.0,0
25143,300000.0,Male,3,Married,72,-1,-1,2,1433.0,5522.0,3233.0,5522.0,0.0,27232.0,0
25144,30000.0,Male,3,Married,56,5,4,3,28914.0,28172.0,27444.0,0.0,0.0,0.0,1
25150,360000.0,Female,2,Single,25,-1,-1,-1,3435.0,8870.0,2020.0,8870.0,2020.0,27043.0,0
25154,50000.0,Female,2,Married,27,2,2,2,23338.0,23658.0,23139.0,1000.0,0.0,1500.0,1
25156,30000.0,Female,2,Married,24,2,2,2,29945.0,30373.0,29476.0,2158.0,0.0,1100.0,0
25159,30000.0,Female,2,Single,22,-1,2,2,1129.0,1470.0,339.0,341.0,0.0,12324.0,1
25161,80000.0,Female,1,Single,29,2,2,2,42236.0,44924.0,44072.0,3400.0,0.0,3816.0,1
25170,50000.0,Female,3,Single,23,3,2,2,49839.0,50546.0,49628.0,1800.0,0.0,3800.0,0
25173,80000.0,Female,2,Single,22,-1,-1,-1,1369.0,830.0,132.0,830.0,132.0,428.0,0
25176,50000.0,Female,2,Married,22,2,2,2,34644.0,28867.0,28983.0,944.0,967.0,1112.0,0
25191,20000.0,Female,2,Single,22,2,2,2,3920.0,1997.0,1317.0,0.0,100.0,0.0,1
25192,50000.0,Female,1,Single,23,2,2,2,47510.0,48425.0,49502.0,2000.0,2000.0,0.0,1
25193,30000.0,Female,2,Married,25,2,3,2,34127.0,31641.0,31344.0,0.0,2000.0,0.0,0
25197,30000.0,Female,2,Single,23,2,2,2,15144.0,14603.0,15767.0,0.0,1400.0,0.0,1
25204,30000.0,Female,2,Married,22,-1,-1,-1,1179.0,-101.0,890.0,101.0,991.0,579.0,0
25215,200000.0,Female,2,Married,29,-1,-1,-1,900.0,900.0,900.0,900.0,900.0,900.0,0
25224,40000.0,Female,1,Single,23,2,2,2,16531.0,16467.0,16061.0,500.0,0.0,1500.0,0
25227,80000.0,Female,2,Single,25,2,2,2,31401.0,31986.0,32468.0,1400.0,1139.0,0.0,0
25249,120000.0,Female,2,Single,23,5,5,4,1250.0,1250.0,650.0,0.0,0.0,0.0,0
25259,80000.0,Female,1,Single,23,-1,-1,-1,836.0,836.0,836.0,836.0,836.0,3590.0,0
25260,50000.0,Female,2,Single,24,2,2,2,45625.0,45907.0,44662.0,1700.0,0.0,3000.0,1
25286,140000.0,Female,2,Single,26,2,2,2,124622.0,125865.0,128479.0,4800.0,4800.0,4700.0,1
25317,50000.0,Female,3,Single,26,2,2,2,36061.0,36571.0,35850.0,1400.0,0.0,3000.0,1
25329,200000.0,Female,3,Single,29,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,0
25330,30000.0,Female,2,Single,25,2,2,2,27915.0,27185.0,28806.0,0.0,2200.0,0.0,1
25334,80000.0,Female,3,Single,28,-1,-1,-1,15403.0,5849.0,2046.0,5852.0,2254.0,1467.0,0
25343,120000.0,Female,2,Single,26,-1,-1,-1,1682.0,1682.0,1682.0,1682.0,1682.0,1674.0,0
25349,80000.0,Female,2,Single,26,-1,-1,-1,0.0,780.0,0.0,780.0,0.0,0.0,1
25350,130000.0,Female,1,Single,26,-1,-1,-1,1798.0,299.0,1280.0,299.0,1280.0,3368.0,0
25362,180000.0,Female,2,Married,26,-1,-1,-1,2392.0,1483.0,2161.0,1483.0,2161.0,2181.0,0
25374,80000.0,Female,2,Married,27,2,2,-1,2000.0,0.0,2096.0,0.0,2096.0,0.0,1
25378,230000.0,Female,2,Single,30,-1,-1,-1,1966.0,1966.0,1966.0,1966.0,1966.0,177.0,1
25386,360000.0,Female,1,Single,29,-1,-1,-1,2640.0,1741.0,4120.0,2000.0,4120.0,4118.0,0
25397,300000.0,Female,2,Single,26,-1,-1,-1,5180.0,1780.0,0.0,1780.0,0.0,6200.0,0
25406,150000.0,Female,1,Single,27,-1,-1,-1,326.0,740.0,17481.0,740.0,17481.0,1000.0,1
25408,150000.0,Female,2,Married,24,-1,-1,-1,521.0,3776.0,165.0,3776.0,165.0,356.0,0
25416,70000.0,Female,3,Married,30,2,2,2,58008.0,58957.0,60367.0,2500.0,2500.0,2400.0,1
25424,200000.0,Female,1,Single,30,-1,-1,-1,5215.0,90.0,5690.0,90.0,6198.0,2440.0,0
25428,140000.0,Female,2,Single,26,-1,-1,-1,3776.0,3776.0,4173.0,3776.0,4173.0,1000.0,0
25434,100000.0,Female,3,Single,28,5,5,4,1250.0,1250.0,650.0,0.0,0.0,0.0,0
25458,80000.0,Female,3,Married,25,-1,-1,-1,2332.0,4320.0,0.0,4320.0,0.0,0.0,1
25460,240000.0,Female,2,Married,30,2,-1,-1,6860.0,2959.0,6000.0,2959.0,6000.0,0.0,1
25468,110000.0,Female,1,Married,33,2,2,2,26738.0,27201.0,26723.0,1100.0,0.0,875.0,1
25478,50000.0,Female,1,Single,24,-1,-1,-1,1851.0,8362.0,810.0,8362.0,810.0,1469.0,0
25503,250000.0,Female,1,Married,31,-1,-1,-1,5161.0,0.0,13714.0,0.0,13714.0,3224.0,0
25511,100000.0,Female,2,Single,24,2,2,2,83121.0,88304.0,90746.0,6600.0,4000.0,3200.0,1
25516,210000.0,Female,1,Single,25,-1,-1,-1,390.0,390.0,780.0,390.0,780.0,1473.0,0
25520,280000.0,Female,2,Single,34,-1,-1,-1,131200.0,3950.0,0.0,3950.0,0.0,716.0,0
25531,130000.0,Female,2,Married,34,2,2,2,32336.0,34186.0,34588.0,2600.0,1000.0,1500.0,1
25533,50000.0,Female,1,Single,33,2,2,2,34798.0,36208.0,37466.0,2300.0,2000.0,2000.0,0
25535,120000.0,Female,2,Married,44,-1,-1,-1,337.0,1234.0,0.0,1234.0,0.0,0.0,1
25549,30000.0,Female,2,Single,49,2,2,2,20182.0,19560.0,21241.0,0.0,2000.0,0.0,1
25570,130000.0,Female,3,Married,43,2,2,2,20579.0,19950.0,21625.0,0.0,2000.0,0.0,1
25574,80000.0,Female,3,Married,44,-1,-1,-1,1907.0,1962.0,1865.0,2000.0,2000.0,700.0,0
25579,260000.0,Female,1,Single,37,-1,-1,-1,1017.0,1012.0,959.0,1012.0,959.0,935.0,0
25585,30000.0,Female,2,Married,35,2,2,2,25634.0,24924.0,26546.0,0.0,2026.0,0.0,1
25587,60000.0,Female,2,Other,33,2,-1,-1,390.0,390.0,390.0,390.0,390.0,2405.0,1
25588,230000.0,Female,1,Married,34,2,2,2,198707.0,201634.0,205949.0,7500.0,7500.0,7500.0,1
25597,190000.0,Female,1,Other,35,-1,-1,2,191260.0,144062.0,140871.0,6000.0,0.0,20400.0,0
25606,100000.0,Female,1,Single,26,-1,-1,-1,316.0,632.0,0.0,632.0,0.0,316.0,0
25634,70000.0,Female,1,Single,34,2,2,2,46626.0,47562.0,48651.0,2000.0,2000.0,2000.0,1
25643,30000.0,Female,2,Married,36,-1,-1,-1,326.0,802.0,802.0,802.0,326.0,0.0,0
25646,40000.0,Female,2,Single,44,2,2,2,38726.0,39795.0,40230.0,2001.0,1601.0,1602.0,1
25657,230000.0,Female,1,Single,31,-1,-1,-1,1247.0,0.0,1000.0,0.0,1000.0,4134.0,0
25669,140000.0,Female,1,Single,25,-1,-1,-1,522.0,142.0,-554.0,0.0,0.0,0.0,1
25675,30000.0,Female,2,Married,39,-1,-1,-1,0.0,780.0,0.0,780.0,0.0,0.0,0
25687,40000.0,Female,2,Single,33,2,-1,-1,1979.0,1979.0,1979.0,1979.0,1979.0,1775.0,0
25693,360000.0,Female,3,Single,46,-1,-1,-1,45883.0,16789.0,6159.0,16873.0,6190.0,22167.0,0
25698,140000.0,Female,2,Married,39,-1,-1,-1,380.0,2340.0,837.0,2340.0,837.0,380.0,0
25699,200000.0,Female,2,Single,27,-1,-1,-1,7164.0,4576.0,5792.0,4675.0,5792.0,5196.0,0
25704,20000.0,Female,1,Single,29,-1,-1,-1,1364.0,600.0,0.0,600.0,0.0,0.0,0
25707,360000.0,Female,1,Married,39,-1,-1,-1,19259.0,26924.0,19049.0,26924.0,19049.0,7648.0,0
25722,220000.0,Female,2,Single,38,-1,-1,-1,1621.0,8522.0,4149.0,8559.0,4164.0,10626.0,1
25735,200000.0,Female,1,Married,46,-1,-1,-1,5430.0,6683.0,7790.0,6871.0,7790.0,8901.0,0
25738,60000.0,Female,2,Married,29,-1,-1,-1,3742.0,3352.0,3570.0,3352.0,3570.0,1799.0,0
25740,90000.0,Female,2,Married,45,2,2,2,48729.0,49628.0,50680.0,2000.0,2000.0,2100.0,1
25741,430000.0,Female,1,Married,43,-1,-1,-1,30636.0,30240.0,0.0,30241.0,0.0,179.0,0
25747,160000.0,Female,2,Married,41,-1,-1,-1,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,0
25766,190000.0,Female,1,Single,40,-1,-1,-1,666.0,991.0,1316.0,991.0,1316.0,816.0,0
25769,240000.0,Female,1,Married,41,2,3,3,119221.0,118144.0,118029.0,2300.0,2002.0,0.0,0
25770,280000.0,Female,1,Single,30,-1,-1,-1,17900.0,3529.0,892.0,3529.0,892.0,958.0,0
25772,350000.0,Female,1,Married,33,-1,-1,-1,17966.0,30741.0,31088.0,30897.0,31244.0,88461.0,1
25778,110000.0,Female,2,Married,33,2,2,2,93794.0,91392.0,97029.0,0.0,7300.0,3800.0,0
25791,50000.0,Female,2,Single,38,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,0
25798,100000.0,Female,1,Single,38,2,2,2,40298.0,40835.0,41529.0,1500.0,1500.0,2000.0,1
25803,150000.0,Female,3,Single,38,2,2,2,530.0,1696.0,1166.0,1166.0,0.0,0.0,0
25814,450000.0,Female,1,Single,35,-1,-1,-1,12483.0,26081.0,22985.0,26212.0,23114.0,2512.0,0
25826,80000.0,Female,2,Single,35,-1,-1,-1,4849.0,4849.0,4849.0,4849.0,4849.0,4849.0,0
25835,50000.0,Female,2,Single,47,2,2,2,45021.0,28660.0,27807.0,0.0,1800.0,0.0,1
25839,210000.0,Female,1,Single,32,2,-1,-1,0.0,45.0,23.0,45.0,23.0,0.0,1
25846,230000.0,Female,2,Married,45,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,572.0,1
25855,130000.0,Female,1,Single,30,-1,-1,-1,5457.0,3855.0,4684.0,3855.0,4684.0,843.0,0
25859,140000.0,Female,2,Married,37,-1,-1,-1,1516.0,326.0,1439.0,326.0,1439.0,326.0,1
25870,510000.0,Female,1,Single,40,5,4,3,452405.0,443657.0,437305.0,0.0,0.0,14000.0,1
25873,180000.0,Female,2,Single,33,-1,-1,-1,18572.0,11560.0,4298.0,11560.0,4298.0,12330.0,0
25875,170000.0,Female,1,Married,35,2,2,2,139143.0,140987.0,144187.0,5500.0,5500.0,5400.0,1
25876,200000.0,Female,1,Married,39,-1,-1,-1,70175.0,69180.0,44376.0,69180.0,44376.0,37638.0,0
25878,200000.0,Female,1,Single,47,-1,-1,-1,133073.0,45373.0,973.0,46000.0,1000.0,0.0,0
25879,200000.0,Female,2,Single,34,2,2,2,76004.0,74225.0,78193.0,0.0,5300.0,3500.0,1
25887,40000.0,Female,2,Single,37,2,2,2,14643.0,18385.0,17950.0,4000.0,0.0,6000.0,1
25903,440000.0,Female,1,Single,33,-1,-1,-1,10799.0,746.0,600.0,746.0,600.0,4238.0,0
25912,50000.0,Female,1,Single,34,-1,-1,-1,3682.0,3190.0,2451.0,3190.0,2451.0,4425.0,0
25914,400000.0,Female,1,Single,37,-1,-1,-1,75513.0,57104.0,53542.0,57379.0,53787.0,13833.0,0
25924,60000.0,Female,1,Single,31,2,2,2,111.0,411.0,261.0,300.0,0.0,6500.0,1
25933,320000.0,Female,1,Married,35,-1,-1,-1,3529.0,14212.0,1166.0,14212.0,1200.0,8200.0,0
25943,200000.0,Female,1,Married,33,-1,-1,-1,1076.0,316.0,1226.0,316.0,1226.0,696.0,0
25953,280000.0,Female,1,Married,36,-1,-1,-1,17965.0,24432.0,10805.0,24554.0,18860.0,17313.0,0
25955,200000.0,Female,1,Married,42,-1,-1,-1,5144.0,0.0,931.0,0.0,931.0,0.0,0
25961,80000.0,Female,3,Married,47,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,2379.0,1
25966,150000.0,Female,4,Single,30,-1,-1,-1,3693.0,7850.0,2423.0,7873.0,2429.0,5720.0,0
25970,80000.0,Female,2,Married,41,-1,-1,-1,264.0,264.0,414.0,264.0,414.0,264.0,0
25971,20000.0,Female,3,Single,31,-1,-1,-1,6497.0,8185.0,3755.0,8185.0,3755.0,3220.0,0
25975,70000.0,Female,2,Married,33,4,3,3,71568.0,72540.0,71148.0,2700.0,0.0,0.0,0
25993,360000.0,Female,2,Married,38,-1,-1,-1,-2.0,666.0,919.0,668.0,921.0,0.0,0
25997,200000.0,Female,1,Single,29,-1,-1,-1,6577.0,551.0,2130.0,551.0,2130.0,1887.0,0
26002,110000.0,Female,2,Married,31,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,416.0,1
26004,160000.0,Female,1,Single,32,-1,-1,-1,3181.0,4998.0,1250.0,5000.0,1252.0,749.0,0
26006,300000.0,Female,1,Single,30,2,-1,-1,665.0,2386.0,456.0,2397.0,457.0,1003.0,1
26013,50000.0,Female,1,Single,27,2,2,2,11979.0,12880.0,12531.0,1100.0,0.0,1200.0,1
26018,100000.0,Female,2,Married,44,-1,-1,-1,1338.0,768.0,2643.0,768.0,2643.0,0.0,0
26021,130000.0,Female,2,Married,38,-1,-1,-1,2149.0,463.0,2218.0,463.0,2218.0,10346.0,0
26022,150000.0,Female,3,Single,33,-1,-1,-1,945.0,-5.0,1951.0,0.0,1956.0,900.0,0
26028,300000.0,Female,3,Married,28,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,1
26029,260000.0,Female,1,Married,40,-1,-1,-1,96787.0,16576.0,6844.0,16576.0,6844.0,8954.0,0
26031,200000.0,Female,1,Single,28,-1,-1,-1,1708.0,1629.0,13037.0,1629.0,13037.0,450.0,0
26046,230000.0,Female,3,Married,47,-1,-1,-1,1678.0,0.0,764.0,0.0,764.0,0.0,0
26060,200000.0,Female,1,Married,39,-1,-1,-1,3060.0,6016.0,3480.0,6046.0,3497.0,3514.0,0
26061,280000.0,Female,1,Single,28,-1,-1,2,1226.0,6394.0,1626.0,7000.0,0.0,3146.0,0
26063,90000.0,Female,1,Married,29,2,2,2,46098.0,45059.0,79127.0,0.0,35000.0,3000.0,0
26075,160000.0,Female,2,Single,37,-1,-1,-1,1729.0,5696.0,0.0,5707.0,0.0,0.0,0
26077,90000.0,Female,2,Married,34,-1,-1,-1,9281.0,0.0,340.0,0.0,340.0,0.0,0
26083,20000.0,Female,2,Married,36,2,2,2,19715.0,19806.0,18747.0,700.0,0.0,1200.0,0
26090,220000.0,Female,1,Married,39,-1,-1,-1,2021.0,15441.0,7661.0,15516.0,7697.0,2916.0,0
26094,240000.0,Female,1,Married,43,-1,-1,-1,22920.0,4779.0,7640.0,4952.0,7640.0,14003.0,0
26099,160000.0,Female,2,Single,37,2,2,2,151842.0,147962.0,156921.0,0.0,11500.0,5811.0,0
26110,250000.0,Female,2,Married,39,-1,-1,-1,7337.0,0.0,2752.0,0.0,2752.0,1549.0,0
26122,380000.0,Female,1,Married,36,-1,-1,2,53235.0,101439.0,34579.0,101785.0,117.0,32347.0,1
26124,220000.0,Female,2,Single,47,-1,-1,-1,12597.0,44375.0,0.0,44375.0,0.0,0.0,0
26132,130000.0,Female,3,Married,44,-1,-1,-1,2912.0,2910.0,4122.0,2910.0,4122.0,1887.0,0
26139,100000.0,Female,1,Single,29,2,2,2,58589.0,62586.0,64519.0,5600.0,3100.0,2000.0,1
26141,150000.0,Female,2,Married,37,-1,-1,-1,1494.0,-6.0,8047.0,0.0,8053.0,0.0,0
26144,300000.0,Female,2,Single,43,-1,-1,-1,507.0,0.0,629.0,0.0,629.0,0.0,0
26147,20000.0,Female,3,Single,47,-1,-1,-1,390.0,390.0,0.0,390.0,0.0,780.0,0
26150,250000.0,Female,1,Single,39,2,2,2,39600.0,21304.0,1185.0,1185.0,0.0,54416.0,0
26151,50000.0,Female,2,Married,34,2,2,2,46289.0,44837.0,44535.0,2000.0,2000.0,1500.0,1
26159,500000.0,Female,1,Married,35,-1,-1,-1,2957.0,889.0,40855.0,1000.0,41000.0,170.0,1
26160,370000.0,Female,3,Single,31,2,-1,-1,35194.0,3728.0,2241.0,3728.0,2300.0,43183.0,0
26169,30000.0,Female,1,Married,47,2,2,2,29767.0,30498.0,29890.0,1500.0,0.0,1200.0,1
26174,10000.0,Female,2,Single,46,2,2,3,4525.0,5450.0,5073.0,1000.0,0.0,0.0,1
26189,140000.0,Female,2,Married,36,2,-1,2,580.0,9071.0,6317.0,9071.0,0.0,656.0,1
26190,250000.0,Female,1,Single,37,-1,-1,-1,8963.0,0.0,14660.0,0.0,14660.0,62832.0,0
26210,280000.0,Female,2,Single,27,-1,-1,-1,479.0,2463.0,1457.0,2477.0,1467.0,574.0,0
26213,140000.0,Female,1,Single,31,-1,-1,-1,5500.0,3615.0,700.0,3615.0,700.0,1404.0,0
26214,430000.0,Female,1,Single,34,2,-1,-1,7370.0,4423.0,2544.0,4445.0,2556.0,3321.0,0
26217,140000.0,Female,2,Single,30,2,-1,-1,0.0,49.0,49.0,49.0,0.0,0.0,1
26221,210000.0,Female,1,Married,40,-1,-1,-1,316.0,316.0,876.0,316.0,876.0,1026.0,0
26222,250000.0,Female,2,Married,37,-1,-1,-1,790.0,20750.0,0.0,20750.0,0.0,0.0,0
26236,160000.0,Female,3,Single,32,-1,-1,-1,2142.0,7139.0,1872.0,7139.0,1872.0,10573.0,1
26239,330000.0,Female,2,Married,31,-1,-1,-1,1383.0,1383.0,1383.0,1383.0,1383.0,851.0,0
26249,120000.0,Female,1,Married,31,-1,-1,-1,7002.0,202.0,345.0,559.0,500.0,1660.0,0
26254,230000.0,Female,2,Single,29,-1,-1,-1,401.0,2460.0,804.0,2460.0,804.0,708.0,0
26257,360000.0,Female,1,Married,30,-1,-1,-1,2967.0,1550.0,0.0,1550.0,0.0,1550.0,0
26259,180000.0,Female,1,Married,33,-1,-1,-1,2215.0,1525.0,1050.0,1525.0,1050.0,1440.0,0
26267,220000.0,Female,1,Single,35,-1,-1,-1,5572.0,5572.0,5774.0,5600.0,5802.0,3279.0,0
26277,60000.0,Female,2,Married,36,2,2,2,3606.0,3400.0,3844.0,0.0,500.0,0.0,0
26284,200000.0,Female,3,Married,41,-1,-1,2,3142.0,3332.0,1686.0,1686.0,0.0,1496.0,0
26291,80000.0,Female,2,Married,35,-1,-1,-1,2501.0,0.0,194.0,0.0,194.0,756.0,0
26293,360000.0,Female,1,Married,30,-1,-1,-1,2855.0,0.0,463.0,0.0,463.0,430.0,0
26295,350000.0,Female,2,Married,35,-1,-1,-1,267.0,575.0,932.0,575.0,932.0,0.0,1
26298,240000.0,Female,1,Married,32,2,2,2,226470.0,229706.0,234889.0,8500.0,9000.0,0.0,1
26307,210000.0,Female,1,Single,29,-1,-1,2,871.0,2042.0,1021.0,2042.0,0.0,1666.0,0
26309,200000.0,Female,1,Single,29,-1,-1,-1,1717.0,30616.0,22849.0,30802.0,22963.0,1335.0,0
26310,230000.0,Female,1,Married,31,-1,-1,-1,1100.0,0.0,1383.0,0.0,1383.0,905.0,0
26315,20000.0,Female,2,Married,29,2,2,2,13474.0,13006.0,13743.0,0.0,1055.0,0.0,1
26328,50000.0,Female,1,Single,33,2,2,2,32708.0,31886.0,33808.0,0.0,2600.0,1500.0,1
26331,180000.0,Female,2,Married,48,-1,-1,-1,7780.0,8416.0,0.0,8416.0,0.0,1316.0,0
26350,120000.0,Female,3,Single,31,-1,-1,-1,396.0,396.0,1100.0,396.0,1100.0,396.0,0
26362,120000.0,Female,1,Married,35,-1,-1,-1,802.0,2706.0,3597.0,2706.0,3597.0,1400.0,0
26363,90000.0,Female,2,Married,35,-1,-1,-1,1700.0,1700.0,0.0,1700.0,0.0,1664.0,0
26364,170000.0,Female,2,Single,34,-1,-1,-1,1692.0,648.0,0.0,648.0,0.0,631.0,0
26370,360000.0,Female,2,Single,42,-1,-1,-1,5651.0,7017.0,6495.0,7052.0,6527.0,4601.0,0
26374,240000.0,Female,2,Married,43,-1,-1,-1,177.0,199.0,559.0,200.0,559.0,0.0,0
26375,100000.0,Female,1,Married,39,2,2,2,7032.0,7913.0,7642.0,1000.0,0.0,5000.0,1
26379,180000.0,Female,2,Married,34,2,2,2,98093.0,99578.0,101828.0,4000.0,4000.0,4000.0,1
26381,210000.0,Female,2,Married,41,-1,-1,-1,7978.0,6728.0,6728.0,6728.0,6728.0,6728.0,0
26384,320000.0,Female,1,Single,30,-1,-1,-1,11735.0,2280.0,9404.0,2280.0,9404.0,3660.0,0
26392,450000.0,Female,2,Married,41,-1,-1,-1,12518.0,18328.0,14879.0,18328.0,14879.0,34744.0,0
26393,380000.0,Female,1,Married,43,-1,-1,-1,2172.0,5173.0,5446.0,5173.0,5446.0,2045.0,0
26396,300000.0,Female,1,Married,37,-1,-1,-1,11123.0,10266.0,12467.0,10266.0,12467.0,5041.0,0
26404,250000.0,Female,1,Single,38,-1,-1,-1,15410.0,1276.0,0.0,1276.0,0.0,0.0,0
26406,200000.0,Female,1,Single,43,-1,2,-1,150.0,150.0,2478.0,0.0,2478.0,5377.0,0
26407,280000.0,Female,1,Single,30,-1,-1,-1,4191.0,1671.0,105726.0,2001.0,105747.0,100055.0,0
26413,20000.0,Female,2,Single,38,4,3,2,14190.0,13721.0,13848.0,0.0,441.0,1.0,0
26416,210000.0,Female,1,Married,30,-1,-1,-1,424.0,631.0,843.0,631.0,843.0,0.0,0
26419,150000.0,Female,2,Married,36,-1,2,-1,3173.0,673.0,38100.0,0.0,38100.0,5000.0,0
26421,180000.0,Female,2,Married,40,-1,-1,-1,1752.0,70000.0,10552.0,70000.0,10552.0,9776.0,1
26422,120000.0,Female,2,Single,37,-1,-1,-1,380.0,380.0,380.0,380.0,380.0,530.0,0
26436,160000.0,Female,2,Single,44,-1,-1,-1,0.0,3312.0,0.0,3312.0,0.0,0.0,0
26438,230000.0,Female,1,Single,33,-1,-1,-1,411.0,1511.0,1334.0,1511.0,1334.0,1157.0,0
26441,130000.0,Female,2,Married,50,2,2,2,78584.0,79736.0,78405.0,2970.0,0.0,3870.0,0
